Country,Index,Year,value
ALGERIA,Grade 8 - TIMSS,2008,NA
ALGERIA,Grade 8 - TIMSS,2009,NA
ALGERIA,Grade 8 - TIMSS,2010,NA
ALGERIA,Grade 8 - TIMSS,2011,NA
ALGERIA,Grade 8 - TIMSS,2012,NA
ALGERIA,Grade 8 - TIMSS,2013,NA
ALGERIA,Grade 8 - TIMSS,2014,NA
ALGERIA,"PISA - Science literacy, Grade 8",1990,NA
ALGERIA,"PISA - Science literacy, Grade 8",1991,NA
ALGERIA,"PISA - Science literacy, Grade 8",1992,NA
ALGERIA,"PISA - Science literacy, Grade 8",1993,NA
ALGERIA,"PISA - Science literacy, Grade 8",1994,NA
ALGERIA,"PISA - Science literacy, Grade 8",1995,NA
ALGERIA,"PISA - Science literacy, Grade 8",1996,NA
ALGERIA,"PISA - Science literacy, Grade 8",1997,NA
ALGERIA,"PISA - Science literacy, Grade 8",1998,NA
ALGERIA,"PISA - Science literacy, Grade 8",1999,NA
ALGERIA,"PISA - Science literacy, Grade 8",2000,NA
ALGERIA,"PISA - Science literacy, Grade 8",2001,NA
ALGERIA,"PISA - Science literacy, Grade 8",2002,NA
ALGERIA,"PISA - Science literacy, Grade 8",2003,NA
ALGERIA,"PISA - Science literacy, Grade 8",2004,NA
ALGERIA,"PISA - Science literacy, Grade 8",2005,NA
ALGERIA,"PISA - Science literacy, Grade 8",2006,NA
ALGERIA,"PISA - Science literacy, Grade 8",2007,NA
ALGERIA,"PISA - Science literacy, Grade 8",2008,NA
ALGERIA,"PISA - Science literacy, Grade 8",2009,NA
ALGERIA,"PISA - Science literacy, Grade 8",2010,NA
ALGERIA,"PISA - Science literacy, Grade 8",2011,NA
ALGERIA,"PISA - Science literacy, Grade 8",2012,NA
ALGERIA,"PISA - Science literacy, Grade 8",2013,NA
ALGERIA,"PISA - Science literacy, Grade 8",2014,NA
ALGERIA,"PISA - Mathematics literacy, Grade 8",1990,NA
ALGERIA,"PISA - Mathematics literacy, Grade 8",1991,NA
ALGERIA,"PISA - Mathematics literacy, Grade 8",1992,NA
ALGERIA,"PISA - Mathematics literacy, Grade 8",1993,NA
ALGERIA,"PISA - Mathematics literacy, Grade 8",1994,NA
ALGERIA,"PISA - Mathematics literacy, Grade 8",1995,NA
ALGERIA,"PISA - Mathematics literacy, Grade 8",1996,NA
ALGERIA,"PISA - Mathematics literacy, Grade 8",1997,NA
ALGERIA,"PISA - Mathematics literacy, Grade 8",1998,NA
ALGERIA,"PISA - Mathematics literacy, Grade 8",1999,NA
ALGERIA,"PISA - Mathematics literacy, Grade 8",2000,NA
ALGERIA,"PISA - Mathematics literacy, Grade 8",2001,NA
ALGERIA,"PISA - Mathematics literacy, Grade 8",2002,NA
ALGERIA,"PISA - Mathematics literacy, Grade 8",2003,NA
ALGERIA,"PISA - Mathematics literacy, Grade 8",2004,NA
ALGERIA,"PISA - Mathematics literacy, Grade 8",2005,NA
ALGERIA,"PISA - Mathematics literacy, Grade 8",2006,NA
ALGERIA,"PISA - Mathematics literacy, Grade 8",2007,NA
ALGERIA,"PISA - Mathematics literacy, Grade 8",2008,NA
ALGERIA,"PISA - Mathematics literacy, Grade 8",2009,NA
ALGERIA,"PISA - Mathematics literacy, Grade 8",2010,NA
ALGERIA,"PISA - Mathematics literacy, Grade 8",2011,NA
ALGERIA,"PISA - Mathematics literacy, Grade 8",2012,NA
ALGERIA,"PISA - Mathematics literacy, Grade 8",2013,NA
ALGERIA,"PISA - Mathematics literacy, Grade 8",2014,NA
ALGERIA,"PISA - Overall reading literacy, Grade 8",1990,NA
ALGERIA,"PISA - Overall reading literacy, Grade 8",1991,NA
ALGERIA,"PISA - Overall reading literacy, Grade 8",1992,NA
ALGERIA,"PISA - Overall reading literacy, Grade 8",1993,NA
ALGERIA,"PISA - Overall reading literacy, Grade 8",1994,NA
ALGERIA,"PISA - Overall reading literacy, Grade 8",1995,NA
ALGERIA,"PISA - Overall reading literacy, Grade 8",1996,NA
ALGERIA,"PISA - Overall reading literacy, Grade 8",1997,NA
ALGERIA,"PISA - Overall reading literacy, Grade 8",1998,NA
ALGERIA,"PISA - Overall reading literacy, Grade 8",1999,NA
ALGERIA,"PISA - Overall reading literacy, Grade 8",2000,NA
ALGERIA,"PISA - Overall reading literacy, Grade 8",2001,NA
ALGERIA,"PISA - Overall reading literacy, Grade 8",2002,NA
ALGERIA,"PISA - Overall reading literacy, Grade 8",2003,NA
ALGERIA,"PISA - Overall reading literacy, Grade 8",2004,NA
ALGERIA,"PISA - Overall reading literacy, Grade 8",2005,NA
ALGERIA,"PISA - Overall reading literacy, Grade 8",2006,NA
ALGERIA,"PISA - Overall reading literacy, Grade 8",2007,NA
ALGERIA,"PISA - Overall reading literacy, Grade 8",2008,NA
ALGERIA,"PISA - Overall reading literacy, Grade 8",2009,NA
ALGERIA,"PISA - Overall reading literacy, Grade 8",2010,NA
ALGERIA,"PISA - Overall reading literacy, Grade 8",2011,NA
ALGERIA,"PISA - Overall reading literacy, Grade 8",2012,NA
ALGERIA,"PISA - Overall reading literacy, Grade 8",2013,NA
ALGERIA,"PISA - Overall reading literacy, Grade 8",2014,NA
ALGERIA,Grade 8 - PISA,1990,NA
ALGERIA,Grade 8 - PISA,1991,NA
ALGERIA,Grade 8 - PISA,1992,NA
ALGERIA,Grade 8 - PISA,1993,NA
ALGERIA,Grade 8 - PISA,1994,NA
ALGERIA,Grade 8 - PISA,1995,NA
ALGERIA,Grade 8 - PISA,1996,NA
ALGERIA,Grade 8 - PISA,1997,NA
ALGERIA,Grade 8 - PISA,1998,NA
ALGERIA,Grade 8 - PISA,1999,NA
ALGERIA,Grade 8 - PISA,2000,NA
ALGERIA,Grade 8 - PISA,2001,NA
ALGERIA,Grade 8 - PISA,2002,NA
ALGERIA,Grade 8 - PISA,2003,NA
ALGERIA,Grade 8 - PISA,2004,NA
ALGERIA,Grade 8 - PISA,2005,NA
ALGERIA,Grade 8 - PISA,2006,NA
ALGERIA,Grade 8 - PISA,2007,NA
ALGERIA,Grade 8 - PISA,2008,NA
ALGERIA,Grade 8 - PISA,2009,NA
ALGERIA,Grade 8 - PISA,2010,NA
ALGERIA,Grade 8 - PISA,2011,NA
ALGERIA,Grade 8 - PISA,2012,NA
ALGERIA,Grade 8 - PISA,2013,NA
ALGERIA,Grade 8 - PISA,2014,NA
ALGERIA,PIAAC- Numeracy proficiency,1990,NA
ALGERIA,PIAAC- Numeracy proficiency,1991,NA
ALGERIA,PIAAC- Numeracy proficiency,1992,NA
ALGERIA,PIAAC- Numeracy proficiency,1993,NA
ALGERIA,PIAAC- Numeracy proficiency,1994,NA
ALGERIA,PIAAC- Numeracy proficiency,1995,NA
ALGERIA,PIAAC- Numeracy proficiency,1996,NA
ALGERIA,PIAAC- Numeracy proficiency,1997,NA
ALGERIA,PIAAC- Numeracy proficiency,1998,NA
ALGERIA,PIAAC- Numeracy proficiency,1999,NA
ALGERIA,PIAAC- Numeracy proficiency,2000,NA
ALGERIA,PIAAC- Numeracy proficiency,2001,NA
ALGERIA,PIAAC- Numeracy proficiency,2002,NA
ALGERIA,PIAAC- Numeracy proficiency,2003,NA
ALGERIA,PIAAC- Numeracy proficiency,2004,NA
ALGERIA,PIAAC- Numeracy proficiency,2005,NA
ALGERIA,PIAAC- Numeracy proficiency,2006,NA
ALGERIA,PIAAC- Numeracy proficiency,2007,NA
ALGERIA,PIAAC- Numeracy proficiency,2008,NA
ALGERIA,PIAAC- Numeracy proficiency,2009,NA
ALGERIA,PIAAC- Numeracy proficiency,2010,NA
ALGERIA,PIAAC- Numeracy proficiency,2011,NA
ALGERIA,PIAAC- Numeracy proficiency,2012,NA
ALGERIA,PIAAC- Numeracy proficiency,2013,NA
ALGERIA,PIAAC- Numeracy proficiency,2014,NA
ALGERIA,PIAAC- Literacy proficiency,1990,NA
ALGERIA,PIAAC- Literacy proficiency,1991,NA
ALGERIA,PIAAC- Literacy proficiency,1992,NA
ALGERIA,PIAAC- Literacy proficiency,1993,NA
ALGERIA,PIAAC- Literacy proficiency,1994,NA
ALGERIA,PIAAC- Literacy proficiency,1995,NA
ALGERIA,PIAAC- Literacy proficiency,1996,NA
ALGERIA,PIAAC- Literacy proficiency,1997,NA
ALGERIA,PIAAC- Literacy proficiency,1998,NA
ALGERIA,PIAAC- Literacy proficiency,1999,NA
ALGERIA,PIAAC- Literacy proficiency,2000,NA
ALGERIA,PIAAC- Literacy proficiency,2001,NA
ALGERIA,PIAAC- Literacy proficiency,2002,NA
ALGERIA,PIAAC- Literacy proficiency,2003,NA
ALGERIA,PIAAC- Literacy proficiency,2004,NA
ALGERIA,PIAAC- Literacy proficiency,2005,NA
ALGERIA,PIAAC- Literacy proficiency,2006,NA
ALGERIA,PIAAC- Literacy proficiency,2007,NA
ALGERIA,PIAAC- Literacy proficiency,2008,NA
ALGERIA,PIAAC- Literacy proficiency,2009,NA
ALGERIA,PIAAC- Literacy proficiency,2010,NA
ALGERIA,PIAAC- Literacy proficiency,2011,NA
ALGERIA,PIAAC- Literacy proficiency,2012,NA
ALGERIA,PIAAC- Literacy proficiency,2013,NA
ALGERIA,PIAAC- Literacy proficiency,2014,NA
ALGERIA,PIAAC average score,1990,NA
ALGERIA,PIAAC average score,1991,NA
ALGERIA,PIAAC average score,1992,NA
ALGERIA,PIAAC average score,1993,NA
ALGERIA,PIAAC average score,1994,NA
ALGERIA,PIAAC average score,1995,NA
ALGERIA,PIAAC average score,1996,NA
ALGERIA,PIAAC average score,1997,NA
ALGERIA,PIAAC average score,1998,NA
ALGERIA,PIAAC average score,1999,NA
ALGERIA,PIAAC average score,2000,NA
ALGERIA,PIAAC average score,2001,NA
ALGERIA,PIAAC average score,2002,NA
ALGERIA,PIAAC average score,2003,NA
ALGERIA,PIAAC average score,2004,NA
ALGERIA,PIAAC average score,2005,NA
ALGERIA,PIAAC average score,2006,NA
ALGERIA,PIAAC average score,2007,NA
ALGERIA,PIAAC average score,2008,NA
ALGERIA,PIAAC average score,2009,NA
ALGERIA,PIAAC average score,2010,NA
ALGERIA,PIAAC average score,2011,NA
ALGERIA,PIAAC average score,2012,NA
ALGERIA,PIAAC average score,2013,NA
ALGERIA,PIAAC average score,2014,NA
ALGERIA,Mean socio-economic background of parents,1990,NA
ALGERIA,Mean socio-economic background of parents,1991,NA
ALGERIA,Mean socio-economic background of parents,1992,NA
ALGERIA,Mean socio-economic background of parents,1993,NA
ALGERIA,Mean socio-economic background of parents,1994,NA
ALGERIA,Mean socio-economic background of parents,1995,NA
ALGERIA,Mean socio-economic background of parents,1996,NA
ALGERIA,Mean socio-economic background of parents,1997,NA
ALGERIA,Mean socio-economic background of parents,1998,NA
ALGERIA,Mean socio-economic background of parents,1999,NA
ALGERIA,Mean socio-economic background of parents,2000,NA
ALGERIA,Mean socio-economic background of parents,2001,NA
ALGERIA,Mean socio-economic background of parents,2002,NA
ALGERIA,Mean socio-economic background of parents,2003,NA
ALGERIA,Mean socio-economic background of parents,2004,NA
ALGERIA,Mean socio-economic background of parents,2005,NA
ALGERIA,Mean socio-economic background of parents,2006,NA
ALGERIA,Mean socio-economic background of parents,2007,NA
ALGERIA,Mean socio-economic background of parents,2008,NA
ALGERIA,Mean socio-economic background of parents,2009,NA
ALGERIA,Mean socio-economic background of parents,2010,NA
ALGERIA,Mean socio-economic background of parents,2011,NA
ALGERIA,Mean socio-economic background of parents,2012,NA
ALGERIA,Mean socio-economic background of parents,2013,NA
ALGERIA,Mean socio-economic background of parents,2014,NA
ALGERIA,Index of school responsibility for curriculum and assessment,1990,NA
ALGERIA,Index of school responsibility for curriculum and assessment,1991,NA
ALGERIA,Index of school responsibility for curriculum and assessment,1992,NA
ALGERIA,Index of school responsibility for curriculum and assessment,1993,NA
ALGERIA,Index of school responsibility for curriculum and assessment,1994,NA
ALGERIA,Index of school responsibility for curriculum and assessment,1995,NA
ALGERIA,Index of school responsibility for curriculum and assessment,1996,NA
ALGERIA,Index of school responsibility for curriculum and assessment,1997,NA
ALGERIA,Index of school responsibility for curriculum and assessment,1998,NA
ALGERIA,Index of school responsibility for curriculum and assessment,1999,NA
ALGERIA,Index of school responsibility for curriculum and assessment,2000,NA
ALGERIA,Index of school responsibility for curriculum and assessment,2001,NA
ALGERIA,Index of school responsibility for curriculum and assessment,2002,NA
ALGERIA,Index of school responsibility for curriculum and assessment,2003,NA
ALGERIA,Index of school responsibility for curriculum and assessment,2004,NA
ALGERIA,Index of school responsibility for curriculum and assessment,2005,NA
ALGERIA,Index of school responsibility for curriculum and assessment,2006,NA
ALGERIA,Index of school responsibility for curriculum and assessment,2007,NA
ALGERIA,Index of school responsibility for curriculum and assessment,2008,NA
ALGERIA,Index of school responsibility for curriculum and assessment,2009,NA
ALGERIA,Index of school responsibility for curriculum and assessment,2010,NA
ALGERIA,Index of school responsibility for curriculum and assessment,2011,NA
ALGERIA,Index of school responsibility for curriculum and assessment,2012,NA
ALGERIA,Index of school responsibility for curriculum and assessment,2013,NA
ALGERIA,Index of school responsibility for curriculum and assessment,2014,NA
ALGERIA,School responsibility and autonomy average score,1990,NA
ALGERIA,School responsibility and autonomy average score,1991,NA
ALGERIA,School responsibility and autonomy average score,1992,NA
ALGERIA,School responsibility and autonomy average score,1993,NA
ALGERIA,School responsibility and autonomy average score,1994,NA
ALGERIA,School responsibility and autonomy average score,1995,NA
ALGERIA,School responsibility and autonomy average score,1996,NA
ALGERIA,School responsibility and autonomy average score,1997,NA
ALGERIA,School responsibility and autonomy average score,1998,NA
ALGERIA,School responsibility and autonomy average score,1999,NA
ALGERIA,School responsibility and autonomy average score,2000,NA
ALGERIA,School responsibility and autonomy average score,2001,NA
ALGERIA,School responsibility and autonomy average score,2002,NA
ALGERIA,School responsibility and autonomy average score,2003,NA
ALGERIA,School responsibility and autonomy average score,2004,NA
ALGERIA,School responsibility and autonomy average score,2005,NA
ALGERIA,School responsibility and autonomy average score,2006,NA
ALGERIA,School responsibility and autonomy average score,2007,NA
ALGERIA,School responsibility and autonomy average score,2008,NA
ALGERIA,School responsibility and autonomy average score,2009,NA
ALGERIA,School responsibility and autonomy average score,2010,NA
ALGERIA,School responsibility and autonomy average score,2011,NA
ALGERIA,School responsibility and autonomy average score,2012,NA
ALGERIA,School responsibility and autonomy average score,2013,NA
ALGERIA,School responsibility and autonomy average score,2014,NA
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,1990,NA
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,1991,NA
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,1992,NA
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,1993,NA
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,1994,NA
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,1995,NA
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,1996,NA
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,1997,NA
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,1998,NA
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,1999,NA
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2000,NA
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2001,NA
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2002,NA
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2003,NA
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2004,NA
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2005,NA
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2006,NA
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2007,NA
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2008,NA
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2009,NA
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2010,NA
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2011,NA
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2012,NA
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2013,NA
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2014,NA
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,1990,NA
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,1991,NA
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,1992,NA
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,1993,NA
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,1994,NA
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,1995,NA
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,1996,NA
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,1997,NA
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,1998,NA
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,1999,NA
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2000,NA
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2001,NA
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2002,NA
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2003,NA
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2004,NA
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2005,NA
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2006,NA
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2007,NA
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2008,NA
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2009,NA
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2010,NA
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2011,NA
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2012,NA
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2013,NA
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2014,NA
ALGERIA,Pupil-teacher ratio. Secondary school,1990,17.91
ALGERIA,Pupil-teacher ratio. Secondary school,1991,17.13
ALGERIA,Pupil-teacher ratio. Secondary school,1992,17.01
ALGERIA,Pupil-teacher ratio. Secondary school,1993,16.98
ALGERIA,Pupil-teacher ratio. Secondary school,1994,16.76
ALGERIA,Pupil-teacher ratio. Secondary school,1995,16.84
ALGERIA,Pupil-teacher ratio. Secondary school,1996,16.92
