Country,Index,Year,value
ALGERIA,"TIMSS - Mathematics Achievement, Grade 8",1997,#VALUE!
ALGERIA,"TIMSS - Mathematics Achievement, Grade 8",1998,#VALUE!
ALGERIA,"TIMSS - Mathematics Achievement, Grade 8",1999,#VALUE!
ALGERIA,"TIMSS - Mathematics Achievement, Grade 8",2000,#VALUE!
ALGERIA,"TIMSS - Mathematics Achievement, Grade 8",2001,#VALUE!
ALGERIA,"TIMSS - Mathematics Achievement, Grade 8",2002,#VALUE!
ALGERIA,"TIMSS - Mathematics Achievement, Grade 8",2003,#VALUE!
ALGERIA,"TIMSS - Mathematics Achievement, Grade 8",2004,#VALUE!
ALGERIA,"TIMSS - Mathematics Achievement, Grade 8",2005,#VALUE!
ALGERIA,"TIMSS - Mathematics Achievement, Grade 8",2006,#VALUE!
ALGERIA,"TIMSS - Mathematics Achievement, Grade 8",2007,386.75
ALGERIA,"TIMSS - Mathematics Achievement, Grade 8",2008,#VALUE!
ALGERIA,"TIMSS - Mathematics Achievement, Grade 8",2009,#VALUE!
ALGERIA,"TIMSS - Mathematics Achievement, Grade 8",2010,#VALUE!
ALGERIA,"TIMSS - Mathematics Achievement, Grade 8",2011,#VALUE!
ALGERIA,"TIMSS - Mathematics Achievement, Grade 8",2012,#VALUE!
ALGERIA,"TIMSS - Mathematics Achievement, Grade 8",2013,#VALUE!
ALGERIA,"TIMSS - Mathematics Achievement, Grade 8",2014,#VALUE!
ALGERIA,Grade 8 - TIMSS,1990,#VALUE!
ALGERIA,Grade 8 - TIMSS,1991,#VALUE!
ALGERIA,Grade 8 - TIMSS,1992,#VALUE!
ALGERIA,Grade 8 - TIMSS,1993,#VALUE!
ALGERIA,Grade 8 - TIMSS,1994,#VALUE!
ALGERIA,Grade 8 - TIMSS,1995,#VALUE!
ALGERIA,Grade 8 - TIMSS,1996,#VALUE!
ALGERIA,Grade 8 - TIMSS,1997,#VALUE!
ALGERIA,Grade 8 - TIMSS,1998,#VALUE!
ALGERIA,Grade 8 - TIMSS,1999,#VALUE!
ALGERIA,Grade 8 - TIMSS,2000,#VALUE!
ALGERIA,Grade 8 - TIMSS,2001,#VALUE!
ALGERIA,Grade 8 - TIMSS,2002,#VALUE!
ALGERIA,Grade 8 - TIMSS,2003,#VALUE!
ALGERIA,Grade 8 - TIMSS,2004,#VALUE!
ALGERIA,Grade 8 - TIMSS,2005,#VALUE!
ALGERIA,Grade 8 - TIMSS,2006,#VALUE!
ALGERIA,Grade 8 - TIMSS,2007,397.41
ALGERIA,Grade 8 - TIMSS,2008,#VALUE!
ALGERIA,Grade 8 - TIMSS,2009,#VALUE!
ALGERIA,Grade 8 - TIMSS,2010,#VALUE!
ALGERIA,Grade 8 - TIMSS,2011,#VALUE!
ALGERIA,Grade 8 - TIMSS,2012,#VALUE!
ALGERIA,Grade 8 - TIMSS,2013,#VALUE!
ALGERIA,Grade 8 - TIMSS,2014,#VALUE!
ALGERIA,"PISA - Science literacy, Grade 8",1990,#VALUE!
ALGERIA,"PISA - Science literacy, Grade 8",1991,#VALUE!
ALGERIA,"PISA - Science literacy, Grade 8",1992,#VALUE!
ALGERIA,"PISA - Science literacy, Grade 8",1993,#VALUE!
ALGERIA,"PISA - Science literacy, Grade 8",1994,#VALUE!
ALGERIA,"PISA - Science literacy, Grade 8",1995,#VALUE!
ALGERIA,"PISA - Science literacy, Grade 8",1996,#VALUE!
ALGERIA,"PISA - Science literacy, Grade 8",1997,#VALUE!
ALGERIA,"PISA - Science literacy, Grade 8",1998,#VALUE!
ALGERIA,"PISA - Science literacy, Grade 8",1999,#VALUE!
ALGERIA,"PISA - Science literacy, Grade 8",2000,#VALUE!
ALGERIA,"PISA - Science literacy, Grade 8",2001,#VALUE!
ALGERIA,"PISA - Science literacy, Grade 8",2002,#VALUE!
ALGERIA,"PISA - Science literacy, Grade 8",2003,#VALUE!
ALGERIA,"PISA - Science literacy, Grade 8",2004,#VALUE!
ALGERIA,"PISA - Science literacy, Grade 8",2005,#VALUE!
ALGERIA,"PISA - Science literacy, Grade 8",2006,#VALUE!
ALGERIA,"PISA - Science literacy, Grade 8",2007,#VALUE!
ALGERIA,"PISA - Science literacy, Grade 8",2008,#VALUE!
ALGERIA,"PISA - Science literacy, Grade 8",2009,#VALUE!
ALGERIA,"PISA - Science literacy, Grade 8",2010,#VALUE!
ALGERIA,"PISA - Science literacy, Grade 8",2011,#VALUE!
ALGERIA,"PISA - Science literacy, Grade 8",2012,#VALUE!
ALGERIA,"PISA - Science literacy, Grade 8",2013,#VALUE!
ALGERIA,"PISA - Science literacy, Grade 8",2014,#VALUE!
ALGERIA,"PISA - Mathematics literacy, Grade 8",1990,#VALUE!
ALGERIA,"PISA - Mathematics literacy, Grade 8",1991,#VALUE!
ALGERIA,"PISA - Mathematics literacy, Grade 8",1992,#VALUE!
ALGERIA,"PISA - Mathematics literacy, Grade 8",1993,#VALUE!
ALGERIA,"PISA - Mathematics literacy, Grade 8",1994,#VALUE!
ALGERIA,"PISA - Mathematics literacy, Grade 8",1995,#VALUE!
ALGERIA,"PISA - Mathematics literacy, Grade 8",1996,#VALUE!
ALGERIA,"PISA - Mathematics literacy, Grade 8",1997,#VALUE!
ALGERIA,"PISA - Mathematics literacy, Grade 8",1998,#VALUE!
ALGERIA,"PISA - Mathematics literacy, Grade 8",1999,#VALUE!
ALGERIA,"PISA - Mathematics literacy, Grade 8",2000,#VALUE!
ALGERIA,"PISA - Mathematics literacy, Grade 8",2001,#VALUE!
ALGERIA,"PISA - Mathematics literacy, Grade 8",2002,#VALUE!
ALGERIA,"PISA - Mathematics literacy, Grade 8",2003,#VALUE!
ALGERIA,"PISA - Mathematics literacy, Grade 8",2004,#VALUE!
ALGERIA,"PISA - Mathematics literacy, Grade 8",2005,#VALUE!
ALGERIA,"PISA - Mathematics literacy, Grade 8",2006,#VALUE!
ALGERIA,"PISA - Mathematics literacy, Grade 8",2007,#VALUE!
ALGERIA,"PISA - Mathematics literacy, Grade 8",2008,#VALUE!
ALGERIA,"PISA - Mathematics literacy, Grade 8",2009,#VALUE!
ALGERIA,"PISA - Mathematics literacy, Grade 8",2010,#VALUE!
ALGERIA,"PISA - Mathematics literacy, Grade 8",2011,#VALUE!
ALGERIA,"PISA - Mathematics literacy, Grade 8",2012,#VALUE!
ALGERIA,"PISA - Mathematics literacy, Grade 8",2013,#VALUE!
ALGERIA,"PISA - Mathematics literacy, Grade 8",2014,#VALUE!
ALGERIA,"PISA - Overall reading literacy, Grade 8",1990,#VALUE!
ALGERIA,"PISA - Overall reading literacy, Grade 8",1991,#VALUE!
ALGERIA,"PISA - Overall reading literacy, Grade 8",1992,#VALUE!
ALGERIA,"PISA - Overall reading literacy, Grade 8",1993,#VALUE!
ALGERIA,"PISA - Overall reading literacy, Grade 8",1994,#VALUE!
ALGERIA,"PISA - Overall reading literacy, Grade 8",1995,#VALUE!
ALGERIA,"PISA - Overall reading literacy, Grade 8",1996,#VALUE!
ALGERIA,"PISA - Overall reading literacy, Grade 8",1997,#VALUE!
ALGERIA,"PISA - Overall reading literacy, Grade 8",1998,#VALUE!
ALGERIA,"PISA - Overall reading literacy, Grade 8",1999,#VALUE!
ALGERIA,"PISA - Overall reading literacy, Grade 8",2000,#VALUE!
ALGERIA,"PISA - Overall reading literacy, Grade 8",2001,#VALUE!
ALGERIA,"PISA - Overall reading literacy, Grade 8",2002,#VALUE!
ALGERIA,"PISA - Overall reading literacy, Grade 8",2003,#VALUE!
ALGERIA,"PISA - Overall reading literacy, Grade 8",2004,#VALUE!
ALGERIA,"PISA - Overall reading literacy, Grade 8",2005,#VALUE!
ALGERIA,"PISA - Overall reading literacy, Grade 8",2006,#VALUE!
ALGERIA,"PISA - Overall reading literacy, Grade 8",2007,#VALUE!
ALGERIA,"PISA - Overall reading literacy, Grade 8",2008,#VALUE!
ALGERIA,"PISA - Overall reading literacy, Grade 8",2009,#VALUE!
ALGERIA,"PISA - Overall reading literacy, Grade 8",2010,#VALUE!
ALGERIA,"PISA - Overall reading literacy, Grade 8",2011,#VALUE!
ALGERIA,"PISA - Overall reading literacy, Grade 8",2012,#VALUE!
ALGERIA,"PISA - Overall reading literacy, Grade 8",2013,#VALUE!
ALGERIA,"PISA - Overall reading literacy, Grade 8",2014,#VALUE!
ALGERIA,Grade 8 - PISA,1990,#VALUE!
ALGERIA,Grade 8 - PISA,1991,#VALUE!
ALGERIA,Grade 8 - PISA,1992,#VALUE!
ALGERIA,Grade 8 - PISA,1993,#VALUE!
ALGERIA,Grade 8 - PISA,1994,#VALUE!
ALGERIA,Grade 8 - PISA,1995,#VALUE!
ALGERIA,Grade 8 - PISA,1996,#VALUE!
ALGERIA,Grade 8 - PISA,1997,#VALUE!
ALGERIA,Grade 8 - PISA,1998,#VALUE!
ALGERIA,Grade 8 - PISA,1999,#VALUE!
ALGERIA,Grade 8 - PISA,2000,#VALUE!
ALGERIA,Grade 8 - PISA,2001,#VALUE!
ALGERIA,Grade 8 - PISA,2002,#VALUE!
ALGERIA,Grade 8 - PISA,2003,#VALUE!
ALGERIA,Grade 8 - PISA,2004,#VALUE!
ALGERIA,Grade 8 - PISA,2005,#VALUE!
ALGERIA,Grade 8 - PISA,2006,#VALUE!
ALGERIA,Grade 8 - PISA,2007,#VALUE!
ALGERIA,Grade 8 - PISA,2008,#VALUE!
ALGERIA,Grade 8 - PISA,2009,#VALUE!
ALGERIA,Grade 8 - PISA,2010,#VALUE!
ALGERIA,Grade 8 - PISA,2011,#VALUE!
ALGERIA,Grade 8 - PISA,2012,#VALUE!
ALGERIA,Grade 8 - PISA,2013,#VALUE!
ALGERIA,Grade 8 - PISA,2014,#VALUE!
ALGERIA,PIAAC- Numeracy proficiency,1990,#VALUE!
ALGERIA,PIAAC- Numeracy proficiency,1991,#VALUE!
ALGERIA,PIAAC- Numeracy proficiency,1992,#VALUE!
ALGERIA,PIAAC- Numeracy proficiency,1993,#VALUE!
ALGERIA,PIAAC- Numeracy proficiency,1994,#VALUE!
ALGERIA,PIAAC- Numeracy proficiency,1995,#VALUE!
ALGERIA,PIAAC- Numeracy proficiency,1996,#VALUE!
ALGERIA,PIAAC- Numeracy proficiency,1997,#VALUE!
ALGERIA,PIAAC- Numeracy proficiency,1998,#VALUE!
ALGERIA,PIAAC- Numeracy proficiency,1999,#VALUE!
ALGERIA,PIAAC- Numeracy proficiency,2000,#VALUE!
ALGERIA,PIAAC- Numeracy proficiency,2001,#VALUE!
ALGERIA,PIAAC- Numeracy proficiency,2002,#VALUE!
ALGERIA,PIAAC- Numeracy proficiency,2003,#VALUE!
ALGERIA,PIAAC- Numeracy proficiency,2004,#VALUE!
ALGERIA,PIAAC- Numeracy proficiency,2005,#VALUE!
ALGERIA,PIAAC- Numeracy proficiency,2006,#VALUE!
ALGERIA,PIAAC- Numeracy proficiency,2007,#VALUE!
ALGERIA,PIAAC- Numeracy proficiency,2008,#VALUE!
ALGERIA,PIAAC- Numeracy proficiency,2009,#VALUE!
ALGERIA,PIAAC- Numeracy proficiency,2010,#VALUE!
ALGERIA,PIAAC- Numeracy proficiency,2011,#VALUE!
ALGERIA,PIAAC- Numeracy proficiency,2012,#VALUE!
ALGERIA,PIAAC- Numeracy proficiency,2013,#VALUE!
ALGERIA,PIAAC- Numeracy proficiency,2014,#VALUE!
ALGERIA,PIAAC- Literacy proficiency,1990,#VALUE!
ALGERIA,PIAAC- Literacy proficiency,1991,#VALUE!
ALGERIA,PIAAC- Literacy proficiency,1992,#VALUE!
ALGERIA,PIAAC- Literacy proficiency,1993,#VALUE!
ALGERIA,PIAAC- Literacy proficiency,1994,#VALUE!
ALGERIA,PIAAC- Literacy proficiency,1995,#VALUE!
ALGERIA,PIAAC- Literacy proficiency,1996,#VALUE!
ALGERIA,PIAAC- Literacy proficiency,1997,#VALUE!
ALGERIA,PIAAC- Literacy proficiency,1998,#VALUE!
ALGERIA,PIAAC- Literacy proficiency,1999,#VALUE!
ALGERIA,PIAAC- Literacy proficiency,2000,#VALUE!
ALGERIA,PIAAC- Literacy proficiency,2001,#VALUE!
ALGERIA,PIAAC- Literacy proficiency,2002,#VALUE!
ALGERIA,PIAAC- Literacy proficiency,2003,#VALUE!
ALGERIA,PIAAC- Literacy proficiency,2004,#VALUE!
ALGERIA,PIAAC- Literacy proficiency,2005,#VALUE!
ALGERIA,PIAAC- Literacy proficiency,2006,#VALUE!
ALGERIA,PIAAC- Literacy proficiency,2007,#VALUE!
ALGERIA,PIAAC- Literacy proficiency,2008,#VALUE!
ALGERIA,PIAAC- Literacy proficiency,2009,#VALUE!
ALGERIA,PIAAC- Literacy proficiency,2010,#VALUE!
ALGERIA,PIAAC- Literacy proficiency,2011,#VALUE!
ALGERIA,PIAAC- Literacy proficiency,2012,#VALUE!
ALGERIA,PIAAC- Literacy proficiency,2013,#VALUE!
ALGERIA,PIAAC- Literacy proficiency,2014,#VALUE!
ALGERIA,PIAAC average score,1990,#VALUE!
ALGERIA,PIAAC average score,1991,#VALUE!
ALGERIA,PIAAC average score,1992,#VALUE!
ALGERIA,PIAAC average score,1993,#VALUE!
ALGERIA,PIAAC average score,1994,#VALUE!
ALGERIA,PIAAC average score,1995,#VALUE!
ALGERIA,PIAAC average score,1996,#VALUE!
ALGERIA,PIAAC average score,1997,#VALUE!
ALGERIA,PIAAC average score,1998,#VALUE!
ALGERIA,PIAAC average score,1999,#VALUE!
ALGERIA,PIAAC average score,2000,#VALUE!
ALGERIA,PIAAC average score,2001,#VALUE!
ALGERIA,PIAAC average score,2002,#VALUE!
ALGERIA,PIAAC average score,2003,#VALUE!
ALGERIA,PIAAC average score,2004,#VALUE!
ALGERIA,PIAAC average score,2005,#VALUE!
ALGERIA,PIAAC average score,2006,#VALUE!
ALGERIA,PIAAC average score,2007,#VALUE!
ALGERIA,PIAAC average score,2008,#VALUE!
ALGERIA,PIAAC average score,2009,#VALUE!
ALGERIA,PIAAC average score,2010,#VALUE!
ALGERIA,PIAAC average score,2011,#VALUE!
ALGERIA,PIAAC average score,2012,#VALUE!
ALGERIA,PIAAC average score,2013,#VALUE!
ALGERIA,PIAAC average score,2014,#VALUE!
ALGERIA,Mean socio-economic background of parents,1990,#VALUE!
ALGERIA,Mean socio-economic background of parents,1991,#VALUE!
ALGERIA,Mean socio-economic background of parents,1992,#VALUE!
ALGERIA,Mean socio-economic background of parents,1993,#VALUE!
ALGERIA,Mean socio-economic background of parents,1994,#VALUE!
ALGERIA,Mean socio-economic background of parents,1995,#VALUE!
ALGERIA,Mean socio-economic background of parents,1996,#VALUE!
ALGERIA,Mean socio-economic background of parents,1997,#VALUE!
ALGERIA,Mean socio-economic background of parents,1998,#VALUE!
ALGERIA,Mean socio-economic background of parents,1999,#VALUE!
ALGERIA,Mean socio-economic background of parents,2000,#VALUE!
ALGERIA,Mean socio-economic background of parents,2001,#VALUE!
ALGERIA,Mean socio-economic background of parents,2002,#VALUE!
ALGERIA,Mean socio-economic background of parents,2003,#VALUE!
ALGERIA,Mean socio-economic background of parents,2004,#VALUE!
ALGERIA,Mean socio-economic background of parents,2005,#VALUE!
ALGERIA,Mean socio-economic background of parents,2006,#VALUE!
ALGERIA,Mean socio-economic background of parents,2007,#VALUE!
ALGERIA,Mean socio-economic background of parents,2008,#VALUE!
ALGERIA,Mean socio-economic background of parents,2009,#VALUE!
ALGERIA,Mean socio-economic background of parents,2010,#VALUE!
ALGERIA,Mean socio-economic background of parents,2011,#VALUE!
ALGERIA,Mean socio-economic background of parents,2012,#VALUE!
ALGERIA,Mean socio-economic background of parents,2013,#VALUE!
ALGERIA,Mean socio-economic background of parents,2014,#VALUE!
ALGERIA,Index of school responsibility for curriculum and assessment,1990,#VALUE!
ALGERIA,Index of school responsibility for curriculum and assessment,1991,#VALUE!
ALGERIA,Index of school responsibility for curriculum and assessment,1992,#VALUE!
ALGERIA,Index of school responsibility for curriculum and assessment,1993,#VALUE!
ALGERIA,Index of school responsibility for curriculum and assessment,1994,#VALUE!
ALGERIA,Index of school responsibility for curriculum and assessment,1995,#VALUE!
ALGERIA,Index of school responsibility for curriculum and assessment,1996,#VALUE!
ALGERIA,Index of school responsibility for curriculum and assessment,1997,#VALUE!
ALGERIA,Index of school responsibility for curriculum and assessment,1998,#VALUE!
ALGERIA,Index of school responsibility for curriculum and assessment,1999,#VALUE!
ALGERIA,Index of school responsibility for curriculum and assessment,2000,#VALUE!
ALGERIA,Index of school responsibility for curriculum and assessment,2001,#VALUE!
ALGERIA,Index of school responsibility for curriculum and assessment,2002,#VALUE!
ALGERIA,Index of school responsibility for curriculum and assessment,2003,#VALUE!
ALGERIA,Index of school responsibility for curriculum and assessment,2004,#VALUE!
ALGERIA,Index of school responsibility for curriculum and assessment,2005,#VALUE!
ALGERIA,Index of school responsibility for curriculum and assessment,2006,#VALUE!
ALGERIA,Index of school responsibility for curriculum and assessment,2007,#VALUE!
ALGERIA,Index of school responsibility for curriculum and assessment,2008,#VALUE!
ALGERIA,Index of school responsibility for curriculum and assessment,2009,#VALUE!
ALGERIA,Index of school responsibility for curriculum and assessment,2010,#VALUE!
ALGERIA,Index of school responsibility for curriculum and assessment,2011,#VALUE!
ALGERIA,Index of school responsibility for curriculum and assessment,2012,#VALUE!
ALGERIA,Index of school responsibility for curriculum and assessment,2013,#VALUE!
ALGERIA,Index of school responsibility for curriculum and assessment,2014,#VALUE!
ALGERIA,School responsibility and autonomy average score,1990,#VALUE!
ALGERIA,School responsibility and autonomy average score,1991,#VALUE!
ALGERIA,School responsibility and autonomy average score,1992,#VALUE!
ALGERIA,School responsibility and autonomy average score,1993,#VALUE!
ALGERIA,School responsibility and autonomy average score,1994,#VALUE!
ALGERIA,School responsibility and autonomy average score,1995,#VALUE!
ALGERIA,School responsibility and autonomy average score,1996,#VALUE!
ALGERIA,School responsibility and autonomy average score,1997,#VALUE!
ALGERIA,School responsibility and autonomy average score,1998,#VALUE!
ALGERIA,School responsibility and autonomy average score,1999,#VALUE!
ALGERIA,School responsibility and autonomy average score,2000,#VALUE!
ALGERIA,School responsibility and autonomy average score,2001,#VALUE!
ALGERIA,School responsibility and autonomy average score,2002,#VALUE!
ALGERIA,School responsibility and autonomy average score,2003,#VALUE!
ALGERIA,School responsibility and autonomy average score,2004,#VALUE!
ALGERIA,School responsibility and autonomy average score,2005,#VALUE!
ALGERIA,School responsibility and autonomy average score,2006,#VALUE!
ALGERIA,School responsibility and autonomy average score,2007,#VALUE!
ALGERIA,School responsibility and autonomy average score,2008,#VALUE!
ALGERIA,School responsibility and autonomy average score,2009,#VALUE!
ALGERIA,School responsibility and autonomy average score,2010,#VALUE!
ALGERIA,School responsibility and autonomy average score,2011,#VALUE!
ALGERIA,School responsibility and autonomy average score,2012,#VALUE!
ALGERIA,School responsibility and autonomy average score,2013,#VALUE!
ALGERIA,School responsibility and autonomy average score,2014,#VALUE!
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,1990,#VALUE!
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,1991,#VALUE!
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,1992,#VALUE!
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,1993,#VALUE!
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,1994,#VALUE!
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,1995,#VALUE!
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,1996,#VALUE!
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,1997,#VALUE!
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,1998,#VALUE!
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,1999,#VALUE!
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2000,#VALUE!
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2001,#VALUE!
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2002,#VALUE!
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2003,#VALUE!
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2004,#VALUE!
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2005,#VALUE!
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2006,#VALUE!
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2007,#VALUE!
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2008,#VALUE!
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2009,#VALUE!
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2010,#VALUE!
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2011,#VALUE!
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2012,#VALUE!
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2013,#VALUE!
ALGERIA,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2014,#VALUE!
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,1990,#VALUE!
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,1991,#VALUE!
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,1992,#VALUE!
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,1993,#VALUE!
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,1994,#VALUE!
ALGERIA,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,1995,#VALUE!
